739100,103,738600,109,739200,56,738400,180,739300,165,738300,74,739400,148,738200,150,0,1,1,0,0
637100,150,636800,100,637400,201,636700,200,637500,200,636600,50,637600,150,636400,50,1,0,1,1,0
645500,96,645400,11,645700,101,645200,150,645800,260,645100,228,645900,157,645000,168,0,1,0,1,0
729600,29,729300,1,729700,372,729200,101,729800,100,729100,114,729900,449,729000,138,0,0,1,1,1
767800,111,767500,1100,767900,173,767300,250,768000,32,767200,238,768200,106,767100,52,0,1,1,1,0
628400,100,628100,1,628500,131,628000,52,628600,121,627800,201,628800,8,627700,101,0,1,0,0,1
632700,100,632200,300,632800,100,632100,184,632900,101,632000,100,633000,145,631900,300,0,0,0,0,1
637900,10,636700,500,638000,120,636600,400,638200,120,636500,100,638300,1,636400,100,0,0,0,1,0
621800,163,621500,100,622000,100,621300,156,622200,104,621200,100,622300,144,621100,108,1,0,0,1,0
661200,100,660800,25,661300,1,660700,57,661500,115,660600,145,661600,140,660400,25,1,1,0,1,0
655800,1,655700,1,655900,301,655600,145,656000,200,655500,200,656100,170,655400,202,1,1,1,0,0
588700,227,587300,1,588800,300,586600,500,588900,50,586500,2,590000,48,586400,5,0,0,1,1,1
626200,201,626000,100,626300,300,625900,239,626400,20,625800,1,626500,305,625700,323,1,0,1,1,0
648000,100,647800,100,648100,1000,647700,200,648200,2301,647600,100,648300,1208,647500,101,0,1,0,1,0
613300,324,612200,10,613400,200,612100,16,613500,100,612000,18,613700,154,611900,179,0,1,1,0,0
720400,100,720100,130,720700,2,720000,19,720800,50,719900,151,720900,100,719800,62,0,1,0,1,0
632000,100,631700,12,632200,200,631500,10,632300,11,631200,100,632400,389,631100,200,1,0,0,0,0
858100,300,857400,100,858200,300,857200,5,858300,100,856800,250,858400,238,856700,95,1,1,1,0,0
631900,19,631700,150,632000,287,631600,150,632100,311,631500,100,632200,218,631400,150,1,0,0,1,0
639900,132,639500,349,640000,84,639400,100,640100,110,639300,100,640200,129,639200,187,1,0,1,0,1
637800,100,637700,100,637900,50,637600,256,638000,200,637500,110,638100,250,637400,327,1,1,0,0,1
728600,134,728200,101,728700,23,728000,60,728800,229,727800,189,728900,201,727700,100,0,1,1,0,1
730200,312,729300,100,730300,140,729200,100,730400,466,729000,100,730500,166,728900,50,0,0,0,0,0
690500,22,689400,250,690700,249,687400,76,690800,100,687000,35,691000,25,686800,25,1,0,0,1,1
628300,5,627900,14,628400,208,627800,104,628500,652,627700,200,628600,251,627500,172,0,1,1,0,0
759800,204,759300,100,760000,21,759200,150,760100,21,759100,100,760200,253,759000,50,0,1,1,0,1
649500,41,648900,100,649600,421,648800,117,649700,200,648700,77,649800,200,648600,1,1,0,1,1,0
657000,100,656800,59,657200,100,656000,16,657300,300,655000,80,658600,1,653800,1,0,0,0,0,1
640300,2,640100,301,640400,220,640000,102,640500,49,639900,50,640600,163,639800,100,0,0,0,1,0
632200,204,631900,204,632300,424,631800,100,632400,190,631700,301,632500,427,631600,109,1,0,1,0,1
642700,100,642600,50,642800,100,642500,100,642900,195,642400,175,643000,133,642300,163,1,1,1,0,0
701600,56,700500,6,701700,1,700100,54,702700,64,7e+05,200,704000,70,699300,42,1,0,1,1,1
732900,105,732400,14,733000,41,732300,415,733200,150,732100,150,733300,167,732000,100,1,1,1,1,1
738000,1,737600,25,738300,100,737500,134,738500,25,737400,74,738700,10,737300,173,1,0,0,0,1
650200,221,649700,200,650300,248,649600,151,650400,299,649500,225,650500,258,649400,285,1,1,0,0,0
630700,196,630600,244,630900,56,630500,134,631000,63,630400,55,631100,310,630300,2,0,1,0,1,0
631000,17,630800,129,631100,104,630700,500,631300,200,630600,303,631500,171,630500,210,0,1,1,1,1
669900,155,669500,2,670000,20,669400,1,670100,200,669300,134,670200,100,669100,25,0,1,1,0,0
653600,100,653300,111,653700,29,653200,69,653800,350,653100,230,653900,100,653000,50,0,1,0,0,0
731300,100,730800,66,731700,50,730600,382,731800,163,730400,50,732000,50,730300,100,1,1,1,0,0
627500,50,627200,103,627600,68,627100,558,627700,97,627000,309,627800,115,626900,492,0,1,0,1,0
727400,100,727000,100,727600,258,726900,100,727700,223,726800,100,727800,312,726700,95,0,0,1,1,1
609100,235,608800,100,609200,200,608700,105,609300,159,608600,28,609400,201,608500,14,0,0,1,0,0
621700,200,621400,12,621800,50,621300,121,621900,106,621200,100,622000,250,621100,252,0,0,0,0,1
646100,19,645900,50,646200,503,645800,51,646300,7,645700,177,646400,7,645600,50,1,1,1,0,0
742400,120,742000,300,742500,110,741900,65,742600,154,741800,311,742700,200,741700,367,1,1,0,1,0
623800,50,623600,305,623900,100,623500,200,624000,200,623400,218,624100,300,623300,166,0,1,1,1,1
723300,100,722900,6,723400,1,722800,100,723500,101,722700,16,723600,201,722600,201,1,1,1,0,0
776000,100,775700,100,776100,10,775200,50,776200,50,775100,100,776300,52,775000,50,0,1,1,1,1
785300,216,784800,50,785400,227,784600,110,785500,265,784500,143,785600,200,784400,150,0,1,0,0,1
666600,50,666200,66,666700,70,666100,167,666800,250,666000,99,666900,2,665900,9,0,0,1,1,0
645700,100,645500,1,645800,283,645400,118,645900,39,645300,224,646000,76,645200,211,0,0,1,1,0
824900,226,824800,100,825000,212,824700,225,825100,1,824600,244,825200,672,824500,284,1,1,0,0,0
639900,3,639700,355,640000,4,639600,450,640100,100,639500,328,640200,221,639400,833,1,1,1,0,1
725200,5,724700,200,725300,52,724600,173,725400,1,724500,4,725500,59,724400,144,1,0,1,0,1
628400,100,627900,109,628500,201,627800,200,628600,200,627700,93,628700,110,627600,28,1,1,1,1,1
622900,563,622600,200,623000,198,622500,102,623100,200,622400,100,623200,180,622300,186,1,0,0,1,1
645600,23,645400,150,645700,1,645300,200,645800,278,645200,70,646000,73,645100,103,1,1,0,1,0
629500,157,629300,8,629600,100,629200,450,629700,189,629100,263,629800,157,629000,250,1,0,1,1,1
646300,30,645900,200,646400,78,645700,210,646500,46,645600,201,646600,102,645500,138,0,1,1,0,1
700100,133,699800,25,700200,63,699700,50,700300,13,699500,555,700400,219,699400,100,1,0,1,1,0
756900,100,756300,209,757000,100,756200,112,757300,25,755500,72,757600,25,755400,25,0,1,0,0,1
790600,109,790300,109,790700,329,790200,50,790800,3,790100,115,790900,325,790000,150,0,1,0,1,0
649700,56,649300,65,650000,30,649200,6,650100,44,649100,49,650200,86,649000,414,0,0,1,0,0
794900,200,794100,21,795000,2,794000,21,795200,93,793900,27,795300,26,793700,1195,0,1,0,1,1
651100,100,650800,51,651200,100,650700,113,651400,100,650600,107,651500,315,650500,100,0,1,0,0,1
636000,51,635400,108,636100,400,635300,71,636200,150,635200,121,636300,291,635100,271,1,0,0,1,1
724900,15,724600,1,725000,50,724500,79,725200,6,724400,111,725300,150,724300,123,0,0,1,1,0
741400,17,741000,100,741500,50,740900,50,741700,54,740700,200,741800,159,740600,108,1,0,1,1,1
620900,141,620200,200,621000,357,620100,107,621100,111,620000,1294,621300,100,619900,48,0,1,0,1,0
752300,63,751400,50,752500,29,751300,200,752700,150,751200,50,752900,50,751000,50,1,0,1,0,1
815800,730,815600,200,815900,100,815500,100,816000,117,815400,40,816100,500,815300,118,0,1,1,1,0
649600,100,649300,50,649700,50,649200,200,649800,54,649100,101,649900,155,649000,151,1,0,1,0,1
623900,50,623700,9,624100,150,623600,100,624200,400,623500,166,624300,50,623400,301,0,0,1,1,1
676200,9,675700,163,676300,350,675600,102,676400,200,675500,150,676500,73,675400,1,1,0,1,0,1
650000,227,649800,100,650100,403,649700,110,650200,400,649600,200,650300,100,649500,462,1,0,1,1,0
643000,200,642900,100,643100,50,642800,44,643200,200,642700,7,643300,250,642600,238,0,0,0,0,1
695700,36,695400,210,695800,50,695200,310,695900,201,695100,332,696000,320,695000,301,0,0,1,0,0
638600,600,638100,1,638700,298,638000,143,638800,125,637900,641,638900,110,637700,200,0,1,1,1,0
654300,100,654000,105,654400,154,653800,1,654500,100,653700,121,654600,300,653600,200,0,1,0,1,0
632700,50,632200,136,632800,198,632100,108,632900,326,632000,51,633000,400,631900,146,1,1,0,0,0
624300,100,624100,35,624400,100,623900,110,624500,140,623800,11,624600,200,623700,28,0,0,0,1,0
645500,105,645200,1,645600,150,645100,200,645700,229,645000,5251,645800,74,644900,438,1,0,1,0,1
658100,50,657400,10,658200,26,657300,1,658400,153,657200,100,658500,310,657100,119,1,0,1,0,0
648800,410,648600,100,648900,550,648500,110,649000,203,648400,41,649100,250,648300,283,1,0,0,0,0
725300,100,725100,200,725500,24,725000,200,725600,70,724900,456,725700,75,724800,305,1,1,1,0,0
613100,114,612500,276,613700,100,612400,22,613800,112,612300,130,613900,102,612200,450,0,1,1,0,0
643600,114,643500,200,643700,100,643400,4,643800,100,643300,148,643900,200,643100,351,1,1,1,1,0
724900,100,724500,18,725000,100,724400,26,725200,250,724300,50,725300,171,724100,50,1,0,1,0,1
645200,101,645000,50,645300,31,644900,132,645400,57,644800,115,645500,201,644700,165,1,0,1,0,1
725800,1,725700,124,725900,100,725500,301,726000,100,725400,117,726200,434,725300,153,0,0,0,1,1
626700,100,626600,175,626900,100,626500,1,627000,115,626400,68,627100,113,626300,138,1,0,0,0,0
727400,2,726900,100,727500,2,726800,200,727600,10,726700,200,727700,1,726600,53,1,1,1,0,1
990600,55,990300,101,990700,400,990200,101,991000,100,990000,3,991100,8,989900,105,1,1,1,1,1
634600,101,633600,300,634700,126,633200,100,634800,158,633100,172,634900,100,633000,100,1,1,0,0,1
737000,200,735600,73,737200,25,735300,25,737500,25,735100,92,737600,13,734900,25,0,1,0,0,0
659000,100,658500,306,659100,100,658400,106,659200,289,658300,38,659300,124,658200,205,0,0,0,1,1
646600,1200,646100,210,646700,300,646000,193,646800,476,645900,10,646900,801,645800,332,0,0,1,0,1
801000,100,800400,100,801100,100,800300,300,801200,1,800200,306,801300,101,800100,4,1,1,1,1,1
650100,109,649500,300,650200,356,649400,100,650300,30,649300,173,650400,150,649200,100,0,1,0,1,1
665200,372,664700,34,665300,220,664600,100,665400,51,664500,100,665500,300,664400,100,1,0,1,0,0
649000,25,648700,301,649300,45,648600,100,649400,103,648500,100,649500,201,648400,101,1,0,0,1,0
725100,13,724800,100,725200,100,724600,302,725300,396,724500,400,725400,234,724400,307,0,0,1,1,1
734300,9,734200,50,734400,1,734100,110,734500,402,734000,20,734600,260,733900,63,1,0,1,0,1
657900,2,657200,100,658000,208,657000,121,658200,1,656900,100,658400,133,656800,100,0,1,0,0,1
732900,189,732600,267,733000,6,732500,106,733100,212,732400,426,733200,77,732300,174,0,1,0,1,1
761700,300,761100,244,762100,100,761000,520,762400,100,760900,70,762500,919,760800,202,1,0,1,0,1
611700,100,611200,108,611800,101,611100,101,611900,149,611000,600,612000,110,610900,111,1,0,0,0,0
784700,100,784100,33,784800,101,784000,100,784900,77,783900,60,785000,18,783800,5,0,0,0,1,1
837000,10,836600,15,837700,101,836400,100,837800,85,836300,39,837900,203,836100,100,1,0,0,1,1
638700,100,636800,324,638800,100,636700,331,638900,100,636500,197,639000,165,636400,4,1,1,1,1,1
635700,19,634400,17,636300,18,634100,80,636500,208,633900,100,636600,100,632300,750,1,0,0,0,0
740200,12,740100,300,740500,300,740000,300,740600,50,739900,150,740800,220,739700,10,0,1,0,1,1
736700,100,736300,27,736800,87,736200,435,736900,40,736100,201,737000,8,736000,34,0,0,0,1,0
641000,159,640500,101,641100,306,640400,222,641200,251,640300,143,641300,183,640200,423,1,0,1,1,1
642000,52,641900,100,642100,316,641800,285,642400,111,641700,181,642500,342,641600,200,0,1,0,1,0
804800,31,804500,25,805000,200,804300,163,805100,24,804200,6,805300,268,804100,290,1,0,1,1,0
659600,25,658800,63,659700,102,658700,122,659800,45,658600,100,659900,792,658400,148,0,1,0,0,0
621600,100,620000,200,621700,58,619900,100,621800,4,619800,2,621900,123,619700,100,1,0,1,0,1
718400,100,718100,1,718500,100,717800,68,718600,50,717700,141,718900,251,717600,105,0,0,0,0,0
664600,1,663500,100,664800,300,662900,30,664900,1,662300,27,665000,2,662200,100,1,0,1,0,1
632300,404,632200,50,632400,115,632100,57,632500,20,632000,50,632600,271,631900,100,1,1,0,1,0
774500,200,774100,5,774600,100,773400,109,774700,200,773200,8,774800,200,772600,25,1,1,1,1,1
650400,1,650300,18,650700,100,650200,177,650800,400,650000,211,650900,205,649900,101,0,0,0,1,0
624900,100,624700,23,625000,50,624400,73,625100,84,624300,311,625200,204,624200,155,1,0,1,0,1
647700,300,647400,228,647800,100,647300,101,647900,252,647200,205,648000,401,647100,101,0,1,0,1,0
675900,100,675200,104,676100,402,675100,16,676200,100,675000,115,676300,12,674900,113,1,0,0,0,1
820600,200,819100,300,820900,109,818700,100,821800,7,818600,124,822000,75,818000,21,0,0,0,0,1
738300,100,738100,73,738400,200,738000,209,738500,250,737900,272,738600,172,737700,250,0,0,1,1,0
647600,100,647300,33,647700,18,647100,200,647800,300,647000,100,647900,300,646900,171,1,0,0,0,0
618900,48,618500,137,619000,51,618400,200,619100,60,618300,301,619200,125,618200,200,1,1,1,1,1
950200,269,949600,100,950300,2,949500,400,950400,317,949300,100,950500,31,949100,2,1,0,1,0,1
730500,219,729900,9,730700,4,729700,50,730800,3,729600,118,730900,198,729500,25,0,1,1,0,0
766800,124,766500,600,766900,202,766400,214,767000,312,766300,240,767100,289,766200,200,0,0,0,0,1
641100,43,640500,121,641400,451,640400,219,641500,20,640300,100,641600,152,640200,50,1,0,0,0,0
628200,200,627900,100,628300,250,627800,201,628400,100,627700,104,628500,171,627600,100,0,1,0,0,1
645000,305,644300,184,645200,5,644200,100,645300,100,644100,101,645400,200,644000,151,0,0,0,1,1
653800,100,652900,210,654100,100,652800,105,654200,100,652700,100,654300,202,652500,100,0,0,1,1,1
724000,78,723500,100,724100,100,723200,151,724200,136,723100,100,724300,150,722900,175,1,0,0,1,0
624900,200,624800,100,625000,140,624700,109,625100,396,624600,120,625200,122,624500,310,1,1,1,1,0
630200,30,630100,90,630300,28,630000,200,630400,421,629900,212,630500,202,629800,281,0,0,0,1,1
701600,56,699500,100,701700,200,699100,806,703900,70,699000,100,704500,10,698400,66,1,1,1,1,1
631400,202,630800,80,631600,100,630700,122,631700,501,630600,351,631800,220,630500,130,1,0,1,0,0
647800,126,647600,300,647900,100,647500,301,648000,201,647400,371,648100,206,647300,301,0,1,0,1,0
648800,61,648300,14,648900,40,648200,3,649200,140,648100,100,649300,100,648000,500,0,1,1,1,1
666700,100,666200,233,666800,103,666100,100,666900,300,666000,160,667000,100,665900,185,0,1,1,0,0
653800,19,653400,100,654000,75,653300,240,654100,602,653200,30,654200,578,653100,300,1,1,0,1,0
687900,13,687500,200,688000,297,687400,113,688100,210,687300,129,688200,105,687200,100,0,1,1,0,1
650800,100,650200,208,650900,100,650100,201,651000,170,650000,236,651100,173,649900,502,1,0,1,0,1
608800,190,608000,165,609000,100,607700,33,609100,104,607600,200,609200,100,607500,243,1,1,1,1,0
759900,13,759300,302,760000,218,759200,13,760200,22,759100,50,760500,156,758900,284,0,1,0,0,0
732600,54,732100,100,732700,144,731900,61,732800,50,731600,127,732900,124,731400,50,0,1,0,1,0
648200,105,648000,52,648300,100,647900,145,648400,121,647800,123,648500,200,647700,122,0,1,1,1,0
759700,232,759500,138,759800,120,759200,50,759900,2,759100,203,760000,221,759000,50,0,1,1,0,1
651400,108,650800,100,651500,207,650700,100,651600,119,650600,100,651700,101,650500,155,1,0,0,0,1
803400,200,802700,200,803500,341,802600,374,803600,100,802500,112,803700,100,802400,274,1,0,0,1,0
648300,220,647900,100,648400,150,647800,109,648500,149,647700,98,648600,432,647600,300,1,0,1,0,1
635100,100,634700,101,635200,33,634600,109,635300,136,634500,110,635400,111,634400,208,0,1,0,0,1
630500,7,630300,145,630600,100,630200,203,630700,501,630100,900,630800,397,630000,600,0,0,1,1,1
672200,10,672000,209,672300,18,671900,2,672400,50,671800,6,672500,4,671700,272,0,1,0,0,1
780800,200,780400,464,780900,26,780300,36,781000,130,780200,3,781100,425,780100,17,1,0,1,0,1
722300,47,721800,23,722400,114,721700,50,722500,150,721600,103,722600,268,721500,294,0,1,0,1,1
714900,14,713900,100,715000,100,713800,200,715100,94,713700,400,715200,105,713000,75,1,0,0,0,1
647600,216,647500,100,647700,6,647400,100,647800,185,647300,141,647900,371,647200,100,1,0,1,0,1
721200,100,720600,14,721300,100,720500,102,721500,152,720400,247,721600,113,720300,51,0,1,1,0,0
721800,50,721700,1,721900,25,721500,148,722000,50,721400,121,722100,4,721200,100,0,0,0,0,0
687200,68,686500,173,687300,1,686400,11,687400,50,686300,10,687500,100,686200,135,1,0,1,1,0
625700,100,625300,100,625800,100,625200,310,625900,300,625100,200,626000,100,625000,151,0,0,1,1,0
648900,100,648700,345,649100,300,648600,211,649200,105,648500,232,649300,205,648400,306,0,0,0,0,1
769100,100,768700,20,769200,100,768600,50,769400,102,768500,122,769700,100,768400,20,0,0,0,0,0
652800,100,652700,100,652900,108,652600,100,653000,100,652500,101,653100,241,652400,161,1,0,0,0,0
653600,140,653400,100,653700,101,653200,110,653800,116,653100,111,653900,410,653000,166,1,1,0,0,1
666800,11,666600,50,666900,160,666500,23,667000,57,666400,176,667100,61,666200,77,1,0,0,0,0
735100,15,734900,144,735200,33,734800,250,735300,119,734700,500,735400,100,734600,232,1,1,0,0,1
649300,20,649200,44,649400,143,649100,34,649500,187,649000,100,649700,100,648900,231,0,1,1,1,1
734600,75,733900,69,734700,20,733700,10,734800,53,733400,108,735000,125,733300,100,0,0,0,1,0
639600,100,639300,100,639700,100,639200,200,639800,200,639100,72,639900,166,639000,151,1,1,1,1,1
657400,310,657100,10,657500,209,657000,49,657600,245,656900,101,657700,201,656800,121,1,0,1,0,1
654900,100,654600,105,655000,135,654500,400,655100,102,654400,105,655200,205,654300,300,0,0,1,1,0
619900,201,619500,501,620000,43,619400,1,620100,1,619300,101,620200,110,619200,100,1,0,0,1,0
669800,1,669500,20,669900,100,669400,31,670200,1,669300,20,670300,17,669200,50,0,0,0,1,0
647700,27,647100,50,647800,101,647000,356,647900,200,646900,221,648100,11,646700,200,1,0,0,0,0
662100,32,661400,12,662300,143,661300,44,662400,108,661200,106,662600,100,661000,623,0,1,0,0,1
736600,202,736300,94,736700,54,736200,101,736800,202,736100,230,736900,50,736000,200,0,1,1,0,0
751600,231,751200,100,751700,257,751100,23,751900,50,751000,200,752100,151,750900,257,0,0,0,0,1
636700,100,636000,102,637100,100,635900,255,637200,74,635800,131,637300,5,635700,102,0,1,0,1,0
737300,250,737000,13,737400,106,736900,48,737500,50,736800,125,737600,100,736700,1,0,1,0,1,0
646100,71,645800,447,646200,237,645700,250,646300,211,645500,280,646500,60,645400,201,1,1,0,1,0
617400,295,617100,400,617500,176,617000,101,617600,341,616900,134,617700,177,616800,118,0,1,1,1,0
631900,7,631400,15,632000,77,631300,300,632300,9,631200,152,632400,8,631100,301,1,1,0,0,1
636700,100,636600,17,636800,100,636400,98,636900,154,636300,100,637000,234,636200,151,1,1,1,0,1
622400,100,622100,204,622500,278,622000,508,622600,100,621900,275,622800,180,621800,316,0,1,1,0,0
684800,400,684600,100,684900,100,684400,28,685000,248,684300,131,685100,201,684200,100,1,1,0,1,0
662100,177,661700,100,662200,1,661600,101,662400,200,661400,21,662500,13,661300,23,1,0,0,1,0
949800,95,948300,124,950000,106,948200,100,950300,69,948000,101,950500,310,947700,224,0,1,0,0,0
761800,130,761200,100,762000,119,761000,100,762100,50,760900,339,762200,100,760700,50,1,1,1,0,0
687500,200,687100,100,687600,244,687000,251,687700,315,686900,100,687800,153,686800,200,1,0,0,1,0
641000,646,640500,279,641100,110,640400,1,641200,47,640300,1,641300,108,640200,13,1,0,0,1,1
637500,100,636900,185,637600,100,636800,6,637700,117,636700,26,637800,180,636500,200,0,1,1,0,0
646900,50,646800,19,647000,100,646500,103,647100,255,646400,203,647300,61,646300,250,0,0,1,0,1
850900,100,849700,9,851000,100,849500,102,851200,100,849400,210,851500,200,849300,100,0,0,1,1,1
630700,80,630300,323,630800,9,630200,30,630900,121,630100,36,631000,100,630000,76,0,1,0,1,0
668400,100,667700,1,668500,100,667600,11,668900,137,667300,5,669400,300,667000,19,0,0,0,1,1
839700,100,838500,11,839800,5,838400,229,839900,10,838200,94,840000,100,837500,17,1,1,1,0,0
814200,100,814000,9,814600,22,813900,11,814800,200,813700,101,814900,300,813600,75,0,0,0,0,1
767200,100,766500,100,767300,169,766400,61,767400,125,766300,24,767500,320,766200,3,1,1,0,1,0
654800,11,654600,150,655000,223,654500,25,655100,223,654400,160,655200,170,654200,50,0,1,0,1,0
595300,100,594900,313,595500,115,594700,151,595700,100,594600,600,595800,113,594500,142,0,0,1,0,0
728600,16,727800,50,728900,2,727700,1,729000,63,727600,50,729100,138,727500,100,0,1,1,0,0
668200,100,668100,201,668300,152,668000,400,668400,61,667900,10,668500,138,667800,100,0,0,0,0,0
696300,13,695700,25,696400,16,695400,125,696500,34,695300,200,696700,25,695200,202,0,0,1,0,1
768200,100,767600,21,768300,25,767500,10,768500,100,767400,30,768800,100,767300,6,0,0,1,1,0
742900,300,742400,100,743200,200,742300,125,743400,100,742200,110,743500,131,742100,39,1,1,0,1,1
629400,202,629200,100,629600,100,629000,104,629900,268,628800,100,630000,100,628700,112,1,1,1,1,1
592900,12,592600,1,593000,35,592300,232,593200,300,592200,9,593300,247,592100,400,1,0,1,0,0
643300,186,643100,221,643400,267,643000,134,643500,112,642900,160,643600,111,642800,180,1,1,1,0,0
690400,114,690100,100,690500,30,690000,244,690600,100,689900,1,690700,200,689600,220,1,1,0,0,1
630600,100,630300,108,630700,150,630200,176,630800,5,630100,150,630900,93,629900,248,0,1,0,1,1
665100,100,664800,8,665300,1,664700,443,665400,201,664600,141,665500,145,664500,117,1,1,0,0,0
623100,110,622300,2,623200,143,622200,2,623300,141,622100,71,623400,300,622000,102,0,1,0,1,0
628800,5,628400,1,629000,100,628300,68,629200,151,628100,85,629300,139,628000,200,1,0,1,1,1
739800,1111,739500,100,739900,109,739400,252,740000,300,739300,200,740100,251,739200,152,0,1,1,0,0
644300,18,644100,140,644500,83,644000,234,644600,40,643900,247,644700,188,643800,332,1,0,1,1,0
663600,1,663500,1,663700,4,663300,100,663800,12,663200,100,663900,35,663100,100,0,0,0,0,0
630600,200,630200,23,630700,105,630100,200,630800,100,630000,212,630900,100,629900,100,1,1,0,0,0
627400,100,627100,229,627500,244,627000,170,627700,56,626900,111,627800,25,626800,471,0,1,0,0,1
633200,310,632900,200,633300,39,632800,54,633400,104,632700,124,633500,103,632600,350,0,1,0,1,0
660100,3,659800,4,660200,113,659700,200,660300,261,659600,261,660400,100,659400,119,1,1,1,1,0
713900,202,712900,3,714200,24,712500,1,714400,244,712400,64,714500,200,712300,134,0,1,0,0,0
806500,50,805800,100,806800,8,805700,90,806900,131,805600,100,807000,112,805500,3,1,0,1,0,1
801400,100,801200,100,801500,573,801100,119,801700,2,801000,72,801800,235,800900,65,0,1,1,0,0
621100,215,620800,103,621200,117,620600,194,621300,1,620500,12,621400,205,620400,100,1,0,0,0,0
654300,100,653900,9,654400,152,653800,21,654500,200,653700,234,654600,52,653600,11,1,1,0,0,0
785100,200,784600,100,785300,6,784500,345,785600,101,784400,100,785700,478,784300,38,1,0,0,1,0
691600,100,691000,13,691700,303,690900,139,691800,138,690800,403,691900,153,690700,110,0,1,0,1,0
990300,241,989700,8,990700,107,989200,222,990800,200,989000,7,991100,66,988900,100,0,1,1,1,0
646100,14,645800,100,646300,177,645700,100,646400,14,645400,110,646500,100,645300,100,0,0,0,0,1
629500,36,629300,3,629600,1,629200,117,629700,100,629000,207,629800,168,628800,50,1,1,1,1,0
744300,100,743600,10,744500,100,743500,164,744600,13,743400,22,744700,78,743300,100,1,1,0,0,1
639800,100,639600,137,639900,2,639500,312,640000,120,639400,201,640100,110,639300,429,1,1,1,1,0
818600,64,818300,101,818700,6,818100,100,818900,275,818000,122,819200,100,817900,2,1,0,0,1,1
645100,50,644600,107,645200,117,644500,100,645300,13,644400,100,645400,100,644300,300,1,1,0,1,1
649900,100,649500,100,650000,1185,649400,300,650200,38,649100,135,650300,100,649000,126,1,0,1,0,1
